ID do pedido,Data,Cod. Produto,ID Loja,Quantidade,Valor Unitario,Valor Total
59565,44234,BO0004,L90013,2,46.52,93.04
61527,44234,GO0004,L90013,1,86.88,86.88
61643,44234,GO0003,L90013,1,69.04,69.04
74644,44234,BA0001,L90013,1,56.29,56.29
86840,44234,BO0003,L90013,1,23.29,23.29
95182,44234,GO0004,L90013,2,86.88,173.76
95790,44234,TR0001,L90013,1,8.06,8.06
104463,44234,BO0001,L90013,2,14.74,29.48
13124,44235,TR0004,L90013,1,8.87,8.87
22071,44235,GO0003,L90013,1,69.04,69.04
22295,44235,GO0003,L90013,2,86.85,173.7
30208,44235,BO0004,L90013,1,46.52,46.52
32560,44235,BO0001,L90013,2,14.74,29.48
36943,44235,BA0001,L90013,1,67.43,67.43
39262,44235,BA0001,L90013,2,67.43,134.86
46241,44235,TR0004,L90013,5,8.87,44.35
60253,44235,GO0001,L90013,1,162.26,162.26
60988,44235,BA0003,L90013,3,33.76,101.28
86539,44235,BA0001,L90013,2,50.42,100.84
94212,44235,BA0001,L90013,1,67.43,67.43
97167,44235,GO0003,L90013,1,86.85,86.85
97245,44235,BA0003,L90013,2,33.76,67.52
10298,44236,BA0001,L90013,2,67.43,134.86
10869,44236,GO0004,L90013,3,86.88,260.64
14970,44236,TR0002,L90013,1,5.37,5.37
15233,44236,GO0003,L90013,2,50.42,100.84
24189,44236,BO0003,L90013,1,23.29,23.29
28018,44236,BO0002,L90013,2,16.42,32.84
42117,44236,GO0001,L90013,2,162.26,324.52
86615,44236,TR0004,L90013,1,8.87,8.87
86735,44236,BO0001,L90013,1,14.74,14.74
86830,44236,BO0003,L90013,1,23.29,23.29
87609,44236,BO0004,L90013,1,86.85,86.85
105578,44236,GO0002,L90013,2,84.3,168.6
109651,44236,BA0001,L90013,1,86.85,86.85
17617,44237,TR0003,L90011,3,6.71,20.13
26440,44237,TR0004,L90011,1,8.87,8.87
33870,44237,TR0004,L90011,2,8.87,17.74
52020,44237,TR0001,L90011,3,8.06,24.18
65434,44237,TR0002,L90011,1,5.37,5.37
65635,44237,TR0003,L90011,1,6.71,6.71
67247,44237,GO0003,L90011,1,86.85,86.85
77542,44237,BA0002,L90011,1,11.62,11.62
85682,44237,BA0001,L90011,3,56.29,168.87
87003,44237,GO0004,L90011,1,86.88,86.88
94439,44237,GO0001,L90011,1,162.26,162.26
18942,44238,TR0001,L90011,5,8.06,40.3
27885,44238,BA0002,L90011,2,11.62,23.24
29451,44238,GO0003,L90011,2,86.85,173.7
43130,44238,GO0003,L90011,2,56.29,112.58
54785,44238,GO0004,L90011,3,86.88,260.64
69358,44238,GO0003,L90011,2,86.85,173.7
84637,44238,BA0001,L90011,1,21.71,21.71
108120,44238,BO0004,L90011,2,86.85,173.7
10379,44239,BO0003,L90011,2,23.29,46.58
45344,44239,TR0002,L90011,1,5.37,5.37
49879,44239,TR0003,L90011,2,6.71,13.42
70610,44239,BO0004,L90011,1,86.85,86.85
83947,44239,TR0001,L90011,1,8.06,8.06
99509,44239,GO0003,L90011,2,69.04,138.08
104012,44239,BA0004,L90011,1,41.78,41.78
107463,44239,TR0004,L90011,2,8.87,17.74
21870,44240,BO0003,L90011,2,23.29,46.58
22618,44240,TR0001,L90011,3,8.06,24.18
41163,44240,BO0004,L90011,1,46.52,46.52
47829,44240,GO0001,L90011,2,162.26,324.52
49377,44240,GO0001,L90011,1,162.26,162.26
51021,44240,TR0002,L90011,1,5.37,5.37
56008,44240,GO0003,L90011,2,50.42,100.84
59416,44240,GO0003,L90011,3,69.04,207.12
65181,44240,TR0003,L90011,1,6.71,6.71
75838,44240,BO0002,L90011,2,16.42,32.84
87201,44240,BA0001,L90011,2,86.85,173.7
105374,44240,TR0004,L90011,1,8.87,8.87
12924,44241,BA0001,L90011,1,50.42,50.42
32895,44241,BO0004,L90011,2,46.52,93.04
33279,44241,GO0001,L90011,5,162.26,811.3
37087,44241,TR0002,L90011,2,5.37,10.74
43783,44241,TR0004,L90011,3,8.87,26.61
46675,44241,TR0003,L90011,2,6.71,13.42
52939,44241,GO0001,L90011,1,162.26,162.26
56490,44241,BA0001,L90011,2,50.42,100.84
58109,44241,TR0002,L90011,2,5.37,10.74
59057,44241,TR0003,L90011,2,6.71,13.42
70682,44241,BO0002,L90011,1,16.42,16.42
74999,44241,BO0003,L90011,2,23.29,46.58
81092,44241,BO0002,L90011,1,16.42,16.42
82106,44241,BO0001,L90011,2,14.74,29.48
83866,44241,GO0002,L90011,5,84.3,421.5
107108,44241,BA0001,L90011,4,67.43,269.72
12427,44242,BA0002,L90011,1,11.62,11.62
12906,44242,TR0003,L90011,1,6.71,6.71
21503,44242,GO0004,L90011,1,86.88,86.88
22995,44242,TR0003,L90011,1,6.71,6.71
26497,44242,TR0004,L90011,2,8.87,17.74
26644,44242,BO0004,L90011,2,50.42,100.84
36275,44242,BO0002,L90011,1,16.42,16.42
37648,44242,BO0004,L90011,2,56.29,112.58
37950,44242,TR0002,L90011,2,5.37,10.74
42438,44242,GO0003,L90011,3,50.42,151.26
47135,44242,BA0001,L90011,2,86.85,173.7
55944,44242,BO0001,L90011,1,14.74,14.74
63884,44242,GO0002,L90011,1,84.3,84.3
67573,44242,BA0001,L90011,1,56.29,56.29
80486,44242,GO0003,L90011,5,50.42,252.1
83546,44242,BO0003,L90011,2,23.29,46.58
86717,44242,GO0003,L90011,1,69.04,69.04
89218,44242,BO0002,L90011,1,16.42,16.42
89821,44242,BO0004,L90011,1,50.42,50.42
103450,44242,GO0004,L90011,1,86.88,86.88
104296,44242,GO0004,L90011,1,86.88,86.88
22272,44243,TR0003,L90011,1,6.71,6.71
22605,44243,GO0001,L90011,5,162.26,811.3
35823,44243,GO0003,L90011,2,69.04,138.08
85855,44243,TR0004,L90011,2,8.87,17.74
93118,44243,TR0004,L90011,2,8.87,17.74
101465,44243,BA0002,L90011,2,11.62,23.24
40144,44244,TR0001,L90011,1,8.06,8.06
77051,44244,GO0004,L90011,1,86.88,86.88
77071,44244,TR0002,L90011,2,5.37,10.74
79753,44244,BO0004,L90011,2,67.43,134.86
86893,44244,BA0001,L90011,4,86.85,347.4
103592,44244,BA0001,L90011,1,86.85,86.85
104942,44244,BA0001,L90011,2,50.42,100.84
106991,44244,GO0001,L90011,2,162.26,324.52
107254,44244,GO0002,L90011,2,84.3,168.6
107396,44244,BO0002,L90011,1,16.42,16.42
23611,44245,GO0003,L90011,2,86.85,173.7
75831,44245,GO0003,L90011,1,69.04,69.04
78020,44245,BA0001,L90011,1,56.29,56.29
96875,44245,GO0003,L90011,2,67.43,134.86
100487,44245,GO0003,L90011,1,86.85,86.85
17756,44246,GO0004,L90011,1,86.88,86.88
19534,44246,BA0001,L90011,1,56.29,56.29
20840,44246,BO0002,L90011,2,16.42,32.84
21135,44246,BO0004,L90011,1,56.29,56.29
24069,44246,GO0004,L90011,1,86.88,86.88
31375,44246,BA0001,L90011,3,67.43,202.29
31762,44246,GO0003,L90011,2,69.04,138.08
33468,44246,BO0004,L90011,3,86.85,260.55
41599,44246,BO0004,L90011,2,46.52,93.04
51697,44246,GO0003,L90011,2,69.04,138.08
60712,44246,BA0001,L90011,1,86.85,86.85
62840,44246,TR0002,L90011,2,5.37,10.74
74352,44246,BO0003,L90011,1,23.29,23.29
82803,44246,TR0003,L90011,1,6.71,6.71
105404,44246,GO0003,L90011,1,69.04,69.04
11760,44247,BA0001,L90011,1,56.29,56.29
19497,44247,BA0001,L90011,1,56.29,56.29
20630,44247,GO0001,L90011,2,162.26,324.52
40758,44247,BA0002,L90011,1,11.62,11.62
45308,44247,GO0004,L90011,1,86.88,86.88
46847,44247,GO0003,L90011,1,50.42,50.42
61631,44247,BA0004,L90011,2,41.78,83.56
78409,44247,GO0003,L90011,5,69.04,345.2
91733,44247,BA0001,L90011,2,56.29,112.58
96250,44247,BO0003,L90011,2,23.29,46.58
98880,44247,GO0002,L90011,2,84.3,168.6
104427,44247,GO0002,L90011,4,84.3,337.2
108274,44247,GO0001,L90011,2,162.26,324.52
13554,44248,GO0004,L90011,3,86.88,260.64
16250,44248,GO0001,L90011,4,162.26,649.04
33580,44248,BO0004,L90011,3,67.43,202.29
35258,44248,BO0003,L90011,2,23.29,46.58
56253,44248,TR0004,L90011,2,8.87,17.74
60340,44248,TR0003,L90011,5,6.71,33.55
61539,44248,GO0001,L90011,1,162.26,162.26
66469,44248,BA0001,L90011,1,56.29,56.29
81474,44248,BO0003,L90011,2,23.29,46.58
87915,44248,BO0003,L90011,1,23.29,23.29
91050,44248,BO0004,L90011,2,86.85,173.7
98861,44248,GO0002,L90011,2,84.3,168.6
28183,44249,TR0002,L90011,1,5.37,5.37
31822,44249,BA0001,L90011,2,56.29,112.58
52993,44249,GO0003,L90011,4,50.42,201.68
65289,44249,GO0003,L90011,1,86.85,86.85
72958,44249,GO0003,L90011,2,56.29,112.58
79674,44249,GO0003,L90011,5,69.04,345.2
88825,44249,TR0001,L90011,1,8.06,8.06
92665,44249,BO0004,L90011,1,86.85,86.85
96582,44249,GO0003,L90011,2,50.42,100.84
100755,44249,GO0002,L90011,1,84.3,84.3
103821,44249,GO0004,L90011,1,86.88,86.88
105899,44249,GO0003,L90011,2,69.04,138.08
109157,44249,TR0003,L90011,3,6.71,20.13
16128,44250,BA0001,L90011,2,56.29,112.58
17072,44250,GO0001,L90011,2,162.26,324.52
19622,44250,TR0002,L90011,3,5.37,16.11
30345,44250,BA0001,L90011,3,56.29,168.87
31420,44250,TR0001,L90011,1,8.06,8.06
34312,44250,BO0003,L90011,5,23.29,116.45
40236,44250,GO0004,L90011,1,86.88,86.88
53294,44250,GO0003,L90011,2,67.43,134.86
54358,44250,GO0002,L90011,1,84.3,84.3
56169,44250,BA0001,L90011,1,50.42,50.42
69425,44250,TR0002,L90011,1,5.37,5.37
71043,44250,GO0002,L90011,1,84.3,84.3
86074,44250,TR0001,L90011,1,8.06,8.06
90000,44250,BA0001,L90011,2,56.29,112.58
90491,44250,BO0004,L90011,2,67.43,134.86
100408,44250,GO0001,L90011,5,162.26,811.3
108505,44250,GO0001,L90011,4,162.26,649.04
108877,44250,BO0003,L90011,1,23.29,23.29
12195,44251,TR0004,L90011,3,8.87,26.61
27513,44251,BO0004,L90011,2,56.29,112.58
29797,44251,BO0004,L90011,1,46.52,46.52
42377,44251,TR0003,L90011,1,6.71,6.71
50698,44251,BO0004,L90011,2,46.52,93.04
61455,44251,GO0003,L90011,2,86.85,173.7
64418,44251,BO0003,L90011,1,23.29,23.29
68634,44251,GO0001,L90011,2,162.26,324.52
86798,44251,TR0004,L90011,2,8.87,17.74
98016,44251,BA0001,L90011,2,86.85,173.7
99456,44251,GO0001,L90011,3,162.26,486.78
103311,44251,GO0004,L90011,1,86.88,86.88
12051,44252,GO0003,L90011,2,50.42,100.84
13679,44252,GO0002,L90011,2,84.3,168.6
20534,44252,BO0004,L90011,1,50.42,50.42
23774,44252,BO0004,L90011,1,86.85,86.85
29157,44252,GO0003,L90011,3,69.04,207.12
30442,44252,BA0001,L90011,5,67.43,337.15
34781,44252,BO0003,L90011,2,23.29,46.58
39381,44252,BO0004,L90011,4,86.85,347.4
56138,44252,BO0004,L90011,2,50.42,100.84
57195,44252,TR0004,L90011,4,8.87,35.48
59178,44252,BA0001,L90011,3,50.42,151.26
69806,44252,BA0001,L90011,2,21.71,43.42
73775,44252,TR0004,L90011,1,8.87,8.87
79412,44252,GO0003,L90011,3,56.29,168.87
83139,44252,TR0001,L90011,3,8.06,24.18
85829,44252,TR0002,L90011,1,5.37,5.37
86468,44252,TR0001,L90011,2,8.06,16.12
103976,44252,GO0003,L90011,1,56.29,56.29
105861,44252,GO0003,L90011,4,50.42,201.68
108484,44252,TR0003,L90011,1,6.71,6.71
11300,44253,BO0004,L90011,2,46.52,93.04
21749,44253,GO0004,L90011,1,86.88,86.88
36543,44253,GO0001,L90011,1,162.26,162.26
54241,44253,GO0004,L90011,3,86.88,260.64
55379,44253,GO0003,L90011,1,69.04,69.04
89759,44253,BA0001,L90011,2,56.29,112.58
97618,44253,GO0003,L90011,2,69.04,138.08
99236,44253,BO0002,L90011,1,16.42,16.42
99925,44253,TR0002,L90011,2,5.37,10.74
100428,44253,BA0001,L90011,2,56.29,112.58
102568,44253,GO0001,L90011,1,162.26,162.26
104794,44253,TR0001,L90011,2,8.06,16.12
12007,44254,BO0001,L90011,2,14.74,29.48
18833,44254,GO0003,L90011,5,56.29,281.45
23476,44254,GO0004,L90011,1,86.88,86.88
24643,44254,BA0003,L90011,2,33.76,67.52
37472,44254,GO0002,L90011,2,84.3,168.6
37810,44254,TR0004,L90011,2,8.87,17.74
41055,44254,GO0003,L90011,2,69.04,138.08
42907,44254,BA0001,L90011,3,67.43,202.29
45021,44254,GO0004,L90011,1,86.88,86.88
46175,44254,GO0004,L90011,2,86.88,173.76
51915,44254,BA0001,L90011,1,21.71,21.71
57208,44254,TR0004,L90011,1,8.87,8.87
59725,44254,GO0004,L90011,2,86.88,173.76
60409,44254,TR0002,L90011,1,5.37,5.37
67705,44254,BO0004,L90011,1,56.29,56.29
71963,44254,BA0004,L90011,2,41.78,83.56
82544,44254,TR0001,L90011,1,8.06,8.06
83895,44254,BO0004,L90011,2,46.52,93.04
93426,44254,GO0003,L90011,3,50.42,151.26
101025,44254,GO0004,L90011,1,86.88,86.88
104327,44254,BO0002,L90011,3,16.42,49.26
109382,44254,GO0002,L90011,3,84.3,252.9
12652,44255,TR0004,L90011,1,8.87,8.87
16411,44255,BO0002,L90011,2,16.42,32.84
17303,44255,BO0004,L90011,1,67.43,67.43
19825,44255,BA0001,L90011,4,86.85,347.4
33189,44255,BO0003,L90011,3,23.29,69.87
40705,44255,GO0001,L90011,5,162.26,811.3
45729,44255,BA0001,L90013,2,21.71,43.42
46625,44255,GO0001,L90013,1,162.26,162.26
61998,44255,BO0002,L90013,2,16.42,32.84
74526,44255,BO0004,L90013,2,56.29,112.58
87238,44255,GO0003,L90013,5,67.43,337.15
88151,44255,GO0003,L90013,5,56.29,281.45
94679,44255,GO0003,L90013,2,69.04,138.08
96039,44255,BO0004,L90013,2,86.85,173.7
22850,44256,BO0001,L90013,1,14.74,14.74
38930,44256,BO0002,L90013,1,16.42,16.42
40834,44256,GO0003,L90013,4,86.85,347.4
43712,44256,GO0002,L90013,2,84.3,168.6
47922,44256,TR0003,L90013,1,6.71,6.71
55502,44256,GO0004,L90013,2,86.88,173.76
55857,44256,TR0001,L90013,1,8.06,8.06
56597,44256,GO0003,L90013,2,69.04,138.08
59931,44256,GO0003,L90013,3,67.43,202.29
70516,44256,BO0004,L90013,1,67.43,67.43
74514,44256,TR0003,L90013,2,6.71,13.42
80117,44256,GO0003,L90013,1,56.29,56.29
81015,44256,BO0002,L90013,2,16.42,32.84
85320,44256,BO0004,L90013,1,46.52,46.52
87625,44256,TR0001,L90013,2,8.06,16.12
89898,44256,GO0003,L90013,2,69.04,138.08
108981,44256,TR0003,L90013,2,6.71,13.42
10366,44257,GO0001,L90013,4,162.26,649.04
16160,44257,GO0001,L90013,3,162.26,486.78
24280,44257,BO0004,L90013,1,67.43,67.43
31674,44257,BO0002,L90013,1,16.42,16.42
44269,44257,GO0004,L90013,2,86.88,173.76
49824,44257,GO0002,L90013,1,84.3,84.3
49837,44257,GO0003,L90013,2,56.29,112.58
61574,44257,TR0002,L90013,1,5.37,5.37
77665,44257,BA0002,L90013,2,11.62,23.24
89581,44257,BO0002,L90013,5,16.42,82.1
92898,44257,TR0002,L90013,3,5.37,16.11
13441,44258,BO0004,L90013,1,56.29,56.29
15721,44258,BO0004,L90013,1,46.52,46.52
22840,44258,TR0001,L90013,2,8.06,16.12
24895,44258,TR0001,L90013,2,8.06,16.12
32875,44258,TR0001,L90013,2,8.06,16.12
41711,44258,BO0004,L90013,1,56.29,56.29
43547,44258,GO0001,L90013,2,162.26,324.52
52612,44258,GO0001,L90013,1,162.26,162.26
64559,44258,BA0001,L90013,2,21.71,43.42
65646,44258,BO0004,L90013,4,86.85,347.4
71147,44258,GO0002,L90013,1,84.3,84.3
75276,44258,BA0001,L90013,2,67.43,134.86
79088,44258,BO0004,L90013,2,50.42,100.84
79293,44258,BO0001,L90013,1,14.74,14.74
98284,44258,GO0002,L90013,1,84.3,84.3
108117,44258,GO0003,L90013,2,69.04,138.08
16968,44259,BO0004,L90013,2,46.52,93.04
32428,44259,TR0002,L90013,2,5.37,10.74
48148,44259,GO0003,L90013,1,56.29,56.29
58942,44259,TR0004,L90013,2,8.87,17.74
69602,44259,BA0001,L90013,2,86.85,173.7
73537,44259,BO0004,L90013,1,56.29,56.29
76214,44259,TR0002,L90013,2,5.37,10.74
82295,44259,TR0004,L90013,1,8.87,8.87
86932,44259,BA0002,L90013,1,11.62,11.62
91645,44259,GO0002,L90013,2,84.3,168.6
45882,44260,TR0001,L90013,5,8.06,40.3
57496,44260,GO0003,L90013,1,69.04,69.04
74204,44260,TR0004,L90013,1,8.87,8.87
94446,44260,BO0004,L90013,2,67.43,134.86
98841,44260,BA0002,L90013,2,11.62,23.24
100473,44260,BA0003,L90013,2,33.76,67.52
109416,44260,BO0004,L90013,2,86.85,173.7
22028,44261,GO0001,L90013,4,162.26,649.04
22706,44261,GO0002,L90013,3,84.3,252.9
23117,44261,GO0001,L90013,5,162.26,811.3
32453,44261,GO0003,L90013,1,56.29,56.29
40247,44261,BO0004,L90013,1,56.29,56.29
45716,44261,BA0001,L90013,1,56.29,56.29
46197,44261,GO0003,L90013,2,56.29,112.58
55331,44261,TR0004,L90013,2,8.87,17.74
68688,44261,GO0001,L90013,2,162.26,324.52
70433,44261,GO0003,L90013,4,69.04,276.16
72440,44261,BA0001,L90013,2,21.71,43.42
86747,44261,TR0001,L90013,1,8.06,8.06
87846,44261,GO0003,L90013,2,69.04,138.08
89040,44261,GO0003,L90013,5,69.04,345.2
89538,44261,BO0004,L90013,5,56.29,281.45
91138,44261,BA0003,L90013,3,33.76,101.28
95693,44261,TR0001,L90013,1,8.06,8.06
104941,44261,BA0001,L90013,1,50.42,50.42
13515,44262,BA0001,L90013,2,67.43,134.86
13623,44262,GO0004,L90013,1,86.88,86.88
26503,44262,BO0004,L90013,1,86.85,86.85
28748,44262,BO0002,L90013,2,16.42,32.84
42435,44262,GO0004,L90013,2,86.88,173.76
46124,44262,GO0004,L90013,1,86.88,86.88
55469,44262,TR0002,L90013,2,5.37,10.74
60158,44262,GO0003,L90013,1,86.85,86.85
63470,44262,BO0004,L90013,2,50.42,100.84
107206,44262,BA0002,L90013,1,11.62,11.62
13371,44263,BA0001,L90013,1,86.85,86.85
24095,44263,BA0003,L90013,1,33.76,33.76
25200,44263,GO0003,L90013,2,56.29,112.58
25475,44263,TR0001,L90013,3,8.06,24.18
27137,44263,GO0002,L90013,3,84.3,252.9
29037,44263,BO0003,L90013,4,23.29,93.16
46965,44263,GO0003,L90013,1,50.42,50.42
47803,44263,TR0002,L90013,1,5.37,5.37
48948,44263,BO0003,L90013,1,23.29,23.29
61220,44263,GO0002,L90013,1,84.3,84.3
67014,44263,BA0001,L90013,4,50.42,201.68
71930,44263,GO0004,L90013,3,86.88,260.64
76530,44263,GO0004,L90013,2,86.88,173.76
85159,44263,TR0001,L90013,1,8.06,8.06
95225,44263,BO0004,L90013,1,67.43,67.43
96246,44263,GO0003,L90013,2,69.04,138.08
100362,44263,TR0001,L90013,1,8.06,8.06
100532,44263,BO0004,L90013,2,46.52,93.04
103553,44263,TR0001,L90013,1,8.06,8.06
105206,44263,GO0002,L90013,2,84.3,168.6
14423,44264,BA0003,L90013,5,33.76,168.8
20409,44264,GO0004,L90013,1,86.88,86.88
20470,44264,BO0004,L90013,2,46.52,93.04
25056,44264,GO0001,L90013,1,162.26,162.26
30971,44264,GO0003,L90013,1,67.43,67.43
34111,44264,GO0002,L90013,3,84.3,252.9
47339,44264,TR0003,L90013,2,6.71,13.42
54645,44264,GO0003,L90013,3,86.85,260.55
57781,44264,TR0002,L90013,2,5.37,10.74
72074,44264,BA0001,L90013,2,50.42,100.84
74289,44264,GO0002,L90013,2,84.3,168.6
76142,44264,GO0003,L90013,2,69.04,138.08
92105,44264,BO0004,L90013,1,56.29,56.29
93660,44264,GO0001,L90013,3,162.26,486.78
93849,44264,GO0003,L90013,1,69.04,69.04
94406,44264,TR0002,L90013,3,5.37,16.11
94951,44264,GO0001,L90013,2,162.26,324.52
95272,44264,BO0004,L90013,1,56.29,56.29
96176,44264,BA0003,L90013,3,33.76,101.28
26256,44265,GO0001,L90013,2,162.26,324.52
32140,44265,BO0002,L90013,1,16.42,16.42
33235,44265,TR0003,L90013,1,6.71,6.71
34278,44265,GO0003,L90013,3,67.43,202.29
37160,44265,BO0004,L90013,1,67.43,67.43
41098,44265,BO0003,L90013,1,23.29,23.29
50866,44265,BA0001,L90013,3,67.43,202.29
58398,44265,GO0003,L90013,1,86.85,86.85
65109,44265,TR0004,L90013,3,8.87,26.61
68723,44265,GO0004,L90013,2,86.88,173.76
69761,44265,TR0001,L90013,2,8.06,16.12
71621,44265,GO0003,L90013,1,67.43,67.43
72147,44265,GO0001,L90013,1,162.26,162.26
73348,44265,TR0001,L90013,1,8.06,8.06
92825,44265,BO0001,L90013,3,14.74,44.22
92912,44265,GO0003,L90013,1,67.43,67.43
93896,44265,GO0004,L90013,2,86.88,173.76
103495,44265,GO0004,L90013,2,86.88,173.76
10411,44266,GO0003,L90013,3,69.04,207.12
30707,44266,BO0001,L90013,1,14.74,14.74
40974,44266,TR0001,L90013,2,8.06,16.12
45180,44266,BA0001,L90013,2,56.29,112.58
46048,44266,BA0001,L90013,2,56.29,112.58
54659,44266,BA0002,L90013,5,11.62,58.1
63790,44266,GO0002,L90011,1,84.3,84.3
65508,44266,GO0003,L90011,1,69.04,69.04
65733,44266,BO0002,L90011,1,16.42,16.42
80162,44266,BA0001,L90011,1,56.29,56.29
82361,44266,GO0003,L90011,1,67.43,67.43
83653,44266,BA0001,L90011,1,67.43,67.43
11968,44267,GO0001,L90011,1,162.26,162.26
17659,44267,BO0004,L90011,2,56.29,112.58
20459,44267,GO0004,L90011,1,86.88,86.88
21495,44267,BO0004,L90011,2,86.85,173.7
21978,44267,TR0001,L90011,1,8.06,8.06
24733,44267,TR0004,L90011,1,8.87,8.87
30330,44267,BA0001,L90011,1,50.42,50.42
34153,44267,BA0001,L90011,2,56.29,112.58
38463,44267,BA0001,L90011,1,86.85,86.85
42399,44267,BO0004,L90011,1,86.85,86.85
44859,44267,TR0003,L90011,2,6.71,13.42
52844,44267,TR0002,L90011,2,5.37,10.74
58158,44267,BO0004,L90011,1,46.52,46.52
61130,44267,BA0001,L90011,1,50.42,50.42
62268,44267,TR0004,L90011,2,8.87,17.74
67075,44267,BA0003,L90011,2,33.76,67.52
77287,44267,TR0004,L90011,5,8.87,44.35
91977,44267,BO0004,L90011,1,46.52,46.52
93016,44267,BA0001,L90011,2,21.71,43.42
98324,44267,TR0002,L90011,1,5.37,5.37
107625,44267,BO0004,L90011,1,67.43,67.43
14720,44268,BO0004,L90011,2,67.43,134.86
26006,44268,BO0002,L90011,1,16.42,16.42
30150,44268,GO0003,L90011,1,69.04,69.04
33085,44268,BO0004,L90011,1,50.42,50.42
37742,44268,GO0003,L90011,4,67.43,269.72
37892,44268,TR0001,L90011,1,8.06,8.06
50981,44268,BA0001,L90011,1,86.85,86.85
56965,44268,BO0004,L90011,2,50.42,100.84
65779,44268,BO0004,L90011,2,46.52,93.04
66012,44268,TR0004,L90011,1,8.87,8.87
78168,44268,GO0004,L90011,2,86.88,173.76
80058,44268,TR0004,L90011,2,8.87,17.74
80780,44268,BO0004,L90011,1,50.42,50.42
94198,44268,GO0001,L90011,2,162.26,324.52
96402,44268,GO0001,L90011,2,162.26,324.52
33185,44269,TR0003,L90011,2,6.71,13.42
37916,44269,TR0002,L90011,4,5.37,21.48
40470,44269,BA0003,L90011,1,33.76,33.76
41895,44269,BA0001,L90011,1,56.29,56.29
43060,44269,GO0003,L90011,1,69.04,69.04
57241,44269,TR0001,L90011,1,8.06,8.06
60269,44269,BA0001,L90011,1,56.29,56.29
63767,44269,GO0002,L90011,3,84.3,252.9
64963,44269,GO0003,L90011,2,50.42,100.84
65075,44269,GO0002,L90011,2,84.3,168.6
65667,44269,TR0004,L90011,1,8.87,8.87
67254,44269,TR0001,L90011,1,8.06,8.06
74192,44269,BA0001,L90011,1,86.85,86.85
75551,44269,GO0002,L90011,1,84.3,84.3
75598,44269,BA0001,L90011,2,50.42,100.84
86961,44269,TR0001,L90011,4,8.06,32.24
90112,44269,TR0002,L90011,2,5.37,10.74
93185,44269,BO0004,L90011,4,46.52,186.08
93862,44269,BO0003,L90011,2,23.29,46.58
97218,44269,BO0004,L90011,1,67.43,67.43
12184,44270,GO0002,L90011,2,84.3,168.6
20964,44270,BO0004,L90011,2,50.42,100.84
25904,44270,TR0002,L90011,2,5.37,10.74
28109,44270,BO0002,L90011,1,16.42,16.42
28602,44270,GO0002,L90011,1,84.3,84.3
33432,44270,BO0004,L90011,2,56.29,112.58
34117,44270,GO0004,L90011,1,86.88,86.88
47706,44270,GO0004,L90011,2,86.88,173.76
49529,44270,BA0002,L90011,4,11.62,46.48
67308,44270,BO0002,L90011,1,16.42,16.42
79839,44270,TR0004,L90011,2,8.87,17.74
86144,44270,BA0002,L90011,2,11.62,23.24
91675,44270,BA0001,L90011,3,56.29,168.87
96065,44270,GO0004,L90011,2,86.88,173.76
22828,44271,BA0001,L90011,1,50.42,50.42
28664,44271,GO0001,L90011,2,162.26,324.52
32844,44271,GO0004,L90011,1,86.88,86.88
33042,44271,BA0001,L90011,2,21.71,43.42
45655,44271,BO0003,L90011,3,23.29,69.87
45810,44271,BO0004,L90011,2,86.85,173.7
49365,44271,BA0001,L90011,1,56.29,56.29
63619,44271,TR0004,L90011,2,8.87,17.74
72860,44271,GO0003,L90011,2,50.42,100.84
85520,44271,GO0003,L90011,2,86.85,173.7
85636,44271,BO0004,L90011,3,56.29,168.87
97847,44271,BA0001,L90011,1,56.29,56.29
12701,44272,GO0003,L90011,2,67.43,134.86
21063,44272,TR0003,L90011,3,6.71,20.13
22165,44272,GO0002,L90011,2,84.3,168.6
25709,44272,GO0002,L90011,2,84.3,168.6
27997,44272,GO0003,L90011,1,67.43,67.43
36620,44272,GO0004,L90011,5,86.88,434.4
36653,44272,BO0004,L90011,2,86.85,173.7
41701,44272,BA0003,L90011,5,33.76,168.8
45428,44272,BO0002,L90011,1,16.42,16.42
51775,44272,BA0001,L90011,2,86.85,173.7
67841,44272,GO0001,L90011,1,162.26,162.26
70268,44272,TR0003,L90011,2,6.71,13.42
93403,44272,TR0004,L90011,4,8.87,35.48
96358,44272,GO0003,L90011,1,67.43,67.43
97381,44272,GO0001,L90011,1,162.26,162.26
13847,44273,TR0003,L90011,1,6.71,6.71
19471,44273,BO0004,L90011,5,86.85,434.25
22620,44273,GO0004,L90011,4,86.88,347.52
45781,44273,GO0003,L90011,1,50.42,50.42
53638,44273,GO0002,L90011,2,84.3,168.6
62184,44273,GO0003,L90011,2,69.04,138.08
81229,44273,GO0002,L90011,1,84.3,84.3
82211,44273,GO0002,L90011,1,84.3,84.3
83216,44273,BO0002,L90011,1,16.42,16.42
84152,44273,BA0004,L90011,1,41.78,41.78
85139,44273,BA0002,L90011,5,11.62,58.1
92324,44273,TR0004,L90011,3,8.87,26.61
92925,44273,TR0003,L90011,3,6.71,20.13
107839,44273,GO0003,L90011,2,69.04,138.08
12393,44274,BO0004,L90011,1,67.43,67.43
14115,44274,TR0002,L90011,2,5.37,10.74
15017,44274,TR0003,L90011,2,6.71,13.42
18426,44274,GO0003,L90011,3,69.04,207.12
37157,44274,BO0003,L90011,4,23.29,93.16
40009,44274,GO0003,L90011,1,56.29,56.29
